idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
,e1805,Open,31/10/2023 10:30:04,,,,2465.0,ExtendedExample
1805.0,e1806,Fill,,t1806,,,2465.0,ExtendedExample
1806.0,e1807,,31/10/2023 10:30:06,,,x,2465.0,ExtendedExample
1807.0,e1808,LoadSS,31/10/2023 10:30:07,t1808,,x,2465.0,
1808.0,e1809,Close,31/10/2023 10:30:08,t1809,,,2465.0,ExtendedExample
1809.0,,Seal,31/10/2023 10:30:09,t1810,b209,,,ExtendedExample
1810.0,e1811,UnloadSS,31/10/2023 10:30:10,t1811,,x,2465.0,ExtendedExample
,,LoadFS,,t1812,,z,2465.0,ExtendedExample
1812.0,,Open,31/10/2023 10:30:12,t1813,,,2465.0,ExtendedExample
,,Fill,31/10/2023 10:30:13,t1814,,,,ExtendedExample
1814.0,e1815,UnloadFS,,t1815,,,,ExtendedExample
1815.0,e1816,LoadSS,31/10/2023 10:30:15,t1816,,z,2465.0,ExtendedExample
1816.0,,,,,,,,ExtendedExample
1817.0,e1818,Seal,,t1818,b210,,,ExtendedExample
1818.0,e1819,,31/10/2023 10:30:18,t1819,,z,,ExtendedExample
1819.0,,UnloadAL,,t1820,,,,ExtendedExample
1820.0,e1821,LoadAL,31/10/2023 10:30:20,,,,2465.0,ExtendedExample
1821.0,e1822,LoadFS,31/10/2023 10:30:21,t1822,,y,,ExtendedExample
1822.0,,Open,,t1823,,,2465.0,
1823.0,e1824,,,,,,2465.0,ExtendedExample
,e1825,UnloadFS,31/10/2023 10:30:24,t1825,,,2465.0,ExtendedExample
1825.0,e1826,LoadSS,31/10/2023 10:30:25,,,y,2465.0,ExtendedExample
1826.0,e1827,Close,31/10/2023 10:30:26,t1827,,,,ExtendedExample
1827.0,e1828,Seal,31/10/2023 10:30:27,t1828,b211,,,ExtendedExample
,e1829,,31/10/2023 10:30:28,,,y,2465.0,ExtendedExample
1829.0,e1830,,31/10/2023 10:30:29,t1830,,x,2465.0,
1830.0,e1831,Open,31/10/2023 10:30:30,t1831,,,2465.0,ExtendedExample
,e1832,Fill,31/10/2023 10:30:31,t1832,,,2465.0,ExtendedExample
,e1833,UnloadFS,31/10/2023 10:30:32,t1833,,x,,ExtendedExample
,,LoadSS,31/10/2023 10:30:33,t1834,,x,2465.0,ExtendedExample
1834.0,e1835,Close,31/10/2023 10:30:34,t1835,,,2465.0,
1835.0,e1836,Seal,,t1836,b212,,2465.0,ExtendedExample
1836.0,e1837,UnloadSS,31/10/2023 10:30:36,t1837,,x,2465.0,ExtendedExample
1837.0,e1838,LoadFS,31/10/2023 10:30:37,t1838,,z,,ExtendedExample
1838.0,,Open,31/10/2023 10:30:38,t1839,,,,ExtendedExample
1839.0,e1840,Fill,31/10/2023 10:30:39,,,,,
1840.0,e1841,,31/10/2023 10:30:40,t1841,,z,2465.0,ExtendedExample
1841.0,e1842,,,t1842,,,2465.0,ExtendedExample
1842.0,,,31/10/2023 10:30:42,t1843,,,2465.0,
1843.0,,,,t1844,,,,ExtendedExample
1844.0,,,31/10/2023 10:30:44,t1845,,z,,
,e1846,,31/10/2023 10:30:45,t1846,,,,ExtendedExample
,e1847,LoadAL,31/10/2023 10:30:46,,,,9465.0,ExtendedExample
1847.0,e1848,LoadFS,31/10/2023 10:30:47,t1848,,y,,ExtendedExample
,,Open,31/10/2023 10:30:48,t1849,,,9465.0,ExtendedExample
,e1850,Fill,31/10/2023 10:30:49,,,,,ExtendedExample
1850.0,e1851,UnloadFS,31/10/2023 10:30:50,t1851,,y,9465.0,ExtendedExample
1851.0,e1852,LoadSS,31/10/2023 10:30:51,t1852,,y,9465.0,ExtendedExample
1852.0,e1853,Close,,t1853,,,9465.0,ExtendedExample
,e1854,Seal,31/10/2023 10:30:53,t1854,b214,,9465.0,
,e1855,UnloadSS,31/10/2023 10:30:54,t1855,,y,9465.0,ExtendedExample
1855.0,e1856,LoadFS,31/10/2023 10:30:55,t1856,,x,9465.0,ExtendedExample
,,Open,31/10/2023 10:30:56,t1857,,,9465.0,ExtendedExample
1857.0,e1858,Fill,31/10/2023 10:30:57,t1858,,,9465.0,ExtendedExample
1858.0,e1859,UnloadFS,31/10/2023 10:30:58,t1859,,x,9465.0,ExtendedExample
1859.0,e1860,LoadSS,31/10/2023 10:30:59,t1860,,x,9465.0,ExtendedExample
1860.0,e1861,,31/10/2023 10:31:00,t1861,,,9465.0,
1861.0,e1862,Seal,31/10/2023 10:31:01,t1862,,,9465.0,ExtendedExample
1862.0,e1863,,31/10/2023 10:31:02,t1863,,x,9465.0,ExtendedExample
1863.0,e1864,,31/10/2023 10:31:03,t1864,,z,9465.0,
1864.0,e1865,Open,31/10/2023 10:31:04,,,,9465.0,ExtendedExample
,e1866,,31/10/2023 10:31:05,t1866,,,9465.0,ExtendedExample
1866.0,e1867,,31/10/2023 10:31:06,t1867,,z,9465.0,ExtendedExample
1867.0,e1868,LoadSS,31/10/2023 10:31:07,t1868,,z,,ExtendedExample
,e1869,Close,31/10/2023 10:31:08,,,,,
1869.0,e1870,Seal,31/10/2023 10:31:09,t1870,b216,,9465.0,
1870.0,,UnloadSS,31/10/2023 10:31:10,t1871,,,9465.0,ExtendedExample
,e1872,UnloadAL,31/10/2023 10:31:11,t1872,,,,
,e1873,LoadAL,31/10/2023 10:31:12,t1873,,,8465.0,
1873.0,e1874,LoadFS,,t1874,,y,8465.0,ExtendedExample
1874.0,,Open,,,,,,ExtendedExample
,e1876,,31/10/2023 10:31:15,t1876,,,8465.0,ExtendedExample
1876.0,e1877,,31/10/2023 10:31:16,,,,8465.0,ExtendedExample
,e1878,,31/10/2023 10:31:17,t1878,,y,8465.0,ExtendedExample
,e1879,,,t1879,,,,ExtendedExample
1879.0,,Seal,31/10/2023 10:31:19,t1880,,,,ExtendedExample
1880.0,e1881,UnloadSS,31/10/2023 10:31:20,t1881,,y,,ExtendedExample
1881.0,e1882,LoadFS,31/10/2023 10:31:21,,,x,8465.0,ExtendedExample
,e1883,Open,31/10/2023 10:31:22,,,,8465.0,
1883.0,e1884,Fill,31/10/2023 10:31:23,t1884,,,8465.0,ExtendedExample
,e1885,UnloadFS,31/10/2023 10:31:24,t1885,,,8465.0,ExtendedExample
1885.0,,LoadSS,31/10/2023 10:31:25,t1886,,x,8465.0,
1886.0,e1887,Close,31/10/2023 10:31:26,t1887,,,,ExtendedExample
,,Seal,31/10/2023 10:31:27,t1888,b218,,8465.0,
1888.0,e1889,UnloadSS,31/10/2023 10:31:28,t1889,,x,8465.0,ExtendedExample
1889.0,e1890,LoadFS,31/10/2023 10:31:29,,,,8465.0,ExtendedExample
1890.0,e1891,Open,31/10/2023 10:31:30,t1891,,,8465.0,
1891.0,e1892,Fill,31/10/2023 10:31:31,t1892,,,8465.0,
1892.0,e1893,,31/10/2023 10:31:32,t1893,,z,8465.0,ExtendedExample
1893.0,e1894,,31/10/2023 10:31:33,t1894,,z,8465.0,ExtendedExample
1894.0,e1895,Close,31/10/2023 10:31:34,t1895,,,8465.0,ExtendedExample
,e1896,Seal,31/10/2023 10:31:35,t1896,b219,,8465.0,ExtendedExample
1896.0,e1897,,31/10/2023 10:31:36,t1897,,z,8465.0,ExtendedExample
1897.0,e1898,UnloadAL,31/10/2023 10:31:37,t1898,,,8465.0,ExtendedExample
1898.0,e1899,LoadAL,31/10/2023 10:31:38,,,,1465.0,
1899.0,e1900,,,,,y,1465.0,ExtendedExample
1900.0,,Open,31/10/2023 10:31:40,t1901,,,1465.0,ExtendedExample
1901.0,e1902,Fill,31/10/2023 10:31:41,,,,1465.0,
1902.0,,UnloadFS,31/10/2023 10:31:42,t1903,,,1465.0,ExtendedExample
1903.0,e1904,LoadSS,31/10/2023 10:31:43,t1904,,y,1465.0,
,e1905,Close,31/10/2023 10:31:44,t1905,,,,ExtendedExample
1905.0,e1906,,31/10/2023 10:31:45,,b220,,1465.0,ExtendedExample
1906.0,e1907,,31/10/2023 10:31:46,t1907,,y,1465.0,
,e1908,LoadFS,,t1908,,z,1465.0,ExtendedExample
1908.0,,Open,31/10/2023 10:31:48,t1909,,,,ExtendedExample
1909.0,e1910,,,t1910,,,,ExtendedExample
,e1911,UnloadFS,31/10/2023 10:31:50,t1911,,z,1465.0,ExtendedExample
,e1912,LoadSS,,t1912,,,1465.0,ExtendedExample
1912.0,,Close,,,,,1465.0,ExtendedExample
1913.0,e1914,,,t1914,,,1465.0,ExtendedExample
1914.0,,UnloadSS,31/10/2023 10:31:54,t1915,,,1465.0,ExtendedExample
1915.0,e1916,LoadFS,,t1916,,x,1465.0,ExtendedExample
1916.0,e1917,,,t1917,,,1465.0,ExtendedExample
1917.0,e1918,Fill,,t1918,,,1465.0,ExtendedExample
1918.0,e1919,UnloadFS,31/10/2023 10:31:58,t1919,,x,1465.0,ExtendedExample
1919.0,e1920,LoadSS,31/10/2023 10:31:59,t1920,,x,1465.0,ExtendedExample
1920.0,e1921,Close,,t1921,,,,ExtendedExample
1921.0,e1922,Seal,31/10/2023 10:32:01,t1922,b222,,1465.0,ExtendedExample
1922.0,e1923,UnloadSS,31/10/2023 10:32:02,t1923,,x,1465.0,ExtendedExample
1923.0,e1924,UnloadAL,31/10/2023 10:32:03,t1924,,,1465.0,ExtendedExample
1924.0,e1925,LoadAL,31/10/2023 10:32:04,,,,4465.0,
1925.0,e1926,LoadFS,31/10/2023 10:32:05,t1926,,x,,ExtendedExample
1926.0,e1927,Open,31/10/2023 10:32:06,t1927,,,4465.0,ExtendedExample
1927.0,,Fill,31/10/2023 10:32:07,t1928,,,4465.0,ExtendedExample
,,,31/10/2023 10:32:08,t1929,,x,4465.0,ExtendedExample
,,LoadSS,31/10/2023 10:32:09,t1930,,x,4465.0,ExtendedExample
1930.0,e1931,Close,,t1931,,,,
,e1932,Seal,31/10/2023 10:32:11,t1932,b223,,4465.0,ExtendedExample
1932.0,,UnloadSS,,,,x,4465.0,
1933.0,,LoadFS,31/10/2023 10:32:13,t1934,,z,,ExtendedExample
1934.0,e1935,Open,31/10/2023 10:32:14,t1935,,,4465.0,ExtendedExample
,e1936,,,t1936,,,,ExtendedExample
1936.0,e1937,UnloadFS,31/10/2023 10:32:16,,,z,,ExtendedExample
,e1938,,,t1938,,,,ExtendedExample
1938.0,e1939,Close,,t1939,,,4465.0,ExtendedExample
1939.0,e1940,Seal,31/10/2023 10:32:19,t1940,,,,
1940.0,e1941,UnloadSS,31/10/2023 10:32:20,,,z,4465.0,
,e1942,LoadFS,31/10/2023 10:32:21,t1942,,y,4465.0,ExtendedExample
1942.0,e1943,,,t1943,,,4465.0,ExtendedExample
1943.0,e1944,Fill,31/10/2023 10:32:23,t1944,,,4465.0,ExtendedExample
1944.0,e1945,UnloadFS,31/10/2023 10:32:24,t1945,,y,4465.0,ExtendedExample
1945.0,,LoadSS,31/10/2023 10:32:25,t1946,,y,4465.0,ExtendedExample
1946.0,e1947,Close,31/10/2023 10:32:26,t1947,,,4465.0,ExtendedExample
1947.0,e1948,,31/10/2023 10:32:27,,b225,,4465.0,ExtendedExample
,e1949,UnloadSS,31/10/2023 10:32:28,t1949,,y,4465.0,ExtendedExample
1949.0,e1950,UnloadAL,31/10/2023 10:32:29,,,,4465.0,ExtendedExample
1950.0,e1951,LoadAL,31/10/2023 10:32:30,t1951,,,,ExtendedExample
,e1952,,31/10/2023 10:32:31,t1952,,y,6012.0,ExtendedExample
1952.0,e1953,,,t1953,,,6012.0,ExtendedExample
1953.0,e1954,Fill,,t1954,,,6012.0,ExtendedExample
1954.0,e1955,,31/10/2023 10:32:34,t1955,,,6012.0,ExtendedExample
1955.0,e1956,LoadSS,31/10/2023 10:32:35,t1956,,y,6012.0,
,e1957,Close,31/10/2023 10:32:36,,,,6012.0,ExtendedExample
1957.0,e1958,Seal,31/10/2023 10:32:37,t1958,b226,,6012.0,
1958.0,,UnloadSS,31/10/2023 10:32:38,,,y,6012.0,ExtendedExample
1959.0,e1960,LoadFS,31/10/2023 10:32:39,t1960,,z,,ExtendedExample
1960.0,e1961,,31/10/2023 10:32:40,t1961,,,6012.0,
1961.0,e1962,Fill,31/10/2023 10:32:41,t1962,,,6012.0,ExtendedExample
1962.0,e1963,UnloadFS,31/10/2023 10:32:42,t1963,,z,6012.0,
1963.0,e1964,LoadSS,31/10/2023 10:32:43,t1964,,,6012.0,ExtendedExample
1964.0,e1965,Close,31/10/2023 10:32:44,,,,6012.0,ExtendedExample
1965.0,e1966,Seal,31/10/2023 10:32:45,,b227,,6012.0,
1966.0,e1967,UnloadSS,31/10/2023 10:32:46,t1967,,z,6012.0,ExtendedExample
,e1968,,31/10/2023 10:32:47,t1968,,x,6012.0,ExtendedExample
1968.0,e1969,Open,31/10/2023 10:32:48,t1969,,,6012.0,ExtendedExample
1969.0,e1970,Fill,31/10/2023 10:32:49,t1970,,,6012.0,ExtendedExample
1970.0,e1971,UnloadFS,31/10/2023 10:32:50,t1971,,x,6012.0,
1971.0,e1972,LoadSS,31/10/2023 10:32:51,,,,6012.0,
1972.0,e1973,Close,31/10/2023 10:32:52,,,,6012.0,ExtendedExample
1973.0,e1974,Seal,31/10/2023 10:32:53,t1974,b228,,,ExtendedExample
,,,31/10/2023 10:32:54,t1975,,x,6012.0,ExtendedExample
,e1976,UnloadAL,31/10/2023 10:32:55,,,,6012.0,ExtendedExample
1976.0,e1977,,31/10/2023 10:32:56,t1977,,,7012.0,ExtendedExample
1977.0,,LoadFS,31/10/2023 10:32:57,t1978,,z,7012.0,ExtendedExample
1978.0,,Open,31/10/2023 10:32:58,,,,,
1979.0,e1980,Fill,31/10/2023 10:32:59,t1980,,,7012.0,
,e1981,UnloadFS,,t1981,,,,ExtendedExample
1981.0,e1982,LoadSS,31/10/2023 10:33:01,t1982,,z,7012.0,
1982.0,e1983,Close,31/10/2023 10:33:02,t1983,,,7012.0,ExtendedExample
1983.0,e1984,Seal,31/10/2023 10:33:03,t1984,b229,,,ExtendedExample
1984.0,e1985,UnloadSS,31/10/2023 10:33:04,t1985,,z,7012.0,ExtendedExample
1985.0,e1986,LoadFS,,t1986,,y,7012.0,ExtendedExample
1986.0,,Open,,t1987,,,7012.0,ExtendedExample
1987.0,e1988,Fill,31/10/2023 10:33:07,t1988,,,7012.0,
1988.0,,UnloadFS,31/10/2023 10:33:08,t1989,,y,7012.0,ExtendedExample
1989.0,e1990,,31/10/2023 10:33:09,t1990,,y,,ExtendedExample
1990.0,e1991,Close,31/10/2023 10:33:10,t1991,,,7012.0,ExtendedExample
,e1992,Seal,31/10/2023 10:33:11,t1992,b230,,7012.0,ExtendedExample
1992.0,,UnloadSS,,t1993,,,,ExtendedExample
1993.0,,LoadFS,,t1994,,x,7012.0,ExtendedExample
1994.0,e1995,Open,31/10/2023 10:33:14,t1995,,,,ExtendedExample
1995.0,e1996,Fill,,,,,,ExtendedExample
1996.0,e1997,UnloadFS,31/10/2023 10:33:16,t1997,,x,7012.0,
1997.0,e1998,,31/10/2023 10:33:17,t1998,,x,,
,,Close,,t1999,,,7012.0,
1999.0,e2000,Seal,31/10/2023 10:33:19,t2000,b231,,7012.0,ExtendedExample
2000.0,,,31/10/2023 10:33:20,,,x,7012.0,
,e2002,,,t2002,,,7012.0,ExtendedExample
2002.0,e2003,LoadAL,31/10/2023 10:33:22,t2003,,,3465.0,ExtendedExample
2003.0,e2004,LoadFS,31/10/2023 10:33:23,t2004,,x,3465.0,
2004.0,e2005,,31/10/2023 10:33:24,,,,3465.0,ExtendedExample
2005.0,e2006,Fill,31/10/2023 10:33:25,t2006,,,3465.0,ExtendedExample
2006.0,e2007,UnloadFS,31/10/2023 10:33:26,t2007,,x,3465.0,ExtendedExample
2007.0,e2008,,31/10/2023 10:33:27,t2008,,x,3465.0,ExtendedExample
2008.0,e2009,Close,31/10/2023 10:33:28,,,,,
,e2010,Seal,31/10/2023 10:33:29,t2010,b232,,3465.0,ExtendedExample
2010.0,,UnloadSS,31/10/2023 10:33:30,,,,3465.0,ExtendedExample
2011.0,e2012,,,t2012,,y,3465.0,ExtendedExample
2012.0,e2013,Open,31/10/2023 10:33:32,,,,3465.0,ExtendedExample
2013.0,e2014,,31/10/2023 10:33:33,,,,3465.0,ExtendedExample
2014.0,e2015,,31/10/2023 10:33:34,t2015,,,3465.0,ExtendedExample
2015.0,e2016,,31/10/2023 10:33:35,t2016,,,3465.0,
,e2017,Close,31/10/2023 10:33:36,t2017,,,3465.0,ExtendedExample
2017.0,e2018,Seal,31/10/2023 10:33:37,t2018,b233,,3465.0,ExtendedExample
2018.0,e2019,UnloadSS,,t2019,,y,,ExtendedExample
2019.0,e2020,,31/10/2023 10:33:39,t2020,,z,,ExtendedExample
2020.0,e2021,Open,31/10/2023 10:33:40,t2021,,,3465.0,ExtendedExample
,e2022,Fill,31/10/2023 10:33:41,t2022,,,,ExtendedExample
2022.0,e2023,UnloadFS,31/10/2023 10:33:42,t2023,,z,3465.0,ExtendedExample
2023.0,e2024,LoadSS,31/10/2023 10:33:43,,,z,,ExtendedExample
2024.0,e2025,Close,31/10/2023 10:33:44,t2025,,,3465.0,ExtendedExample
2025.0,e2026,Seal,31/10/2023 10:33:45,t2026,b234,,,ExtendedExample
2026.0,e2027,,31/10/2023 10:33:46,t2027,,,3465.0,ExtendedExample
2027.0,e2028,,31/10/2023 10:33:47,t2028,,,3465.0,
2028.0,e2029,LoadAL,31/10/2023 10:33:48,t2029,,,,ExtendedExample
,e2030,,31/10/2023 10:33:49,t2030,,y,,ExtendedExample
2030.0,e2031,Open,31/10/2023 10:33:50,,,,,ExtendedExample
2031.0,e2032,Fill,31/10/2023 10:33:51,t2032,,,2012.0,ExtendedExample
2032.0,e2033,UnloadFS,31/10/2023 10:33:52,,,,2012.0,ExtendedExample
2033.0,e2034,LoadSS,31/10/2023 10:33:53,t2034,,y,2012.0,ExtendedExample
2034.0,e2035,,31/10/2023 10:33:54,t2035,,,2012.0,ExtendedExample
2035.0,e2036,Seal,31/10/2023 10:33:55,t2036,b235,,2012.0,ExtendedExample
,e2037,UnloadSS,31/10/2023 10:33:56,t2037,,y,2012.0,ExtendedExample
2037.0,e2038,LoadFS,31/10/2023 10:33:57,t2038,,z,2012.0,ExtendedExample
2038.0,e2039,Open,31/10/2023 10:33:58,t2039,,,2012.0,ExtendedExample
2039.0,e2040,Fill,,,,,2012.0,ExtendedExample
2040.0,e2041,UnloadFS,,t2041,,z,2012.0,ExtendedExample
2041.0,e2042,,31/10/2023 10:34:01,t2042,,z,2012.0,ExtendedExample
2042.0,e2043,Close,31/10/2023 10:34:02,t2043,,,2012.0,ExtendedExample
,e2044,Seal,,t2044,b236,,2012.0,ExtendedExample
,e2045,UnloadSS,31/10/2023 10:34:04,t2045,,,,ExtendedExample
2045.0,e2046,LoadFS,31/10/2023 10:34:05,t2046,,x,2012.0,
2046.0,e2047,Open,,t2047,,,2012.0,ExtendedExample
,e2048,Fill,,t2048,,,2012.0,ExtendedExample
2048.0,e2049,UnloadFS,31/10/2023 10:34:08,t2049,,x,,ExtendedExample
2049.0,e2050,,31/10/2023 10:34:09,t2050,,x,2012.0,ExtendedExample
2050.0,e2051,,31/10/2023 10:34:10,t2051,,,2012.0,ExtendedExample
2051.0,e2052,Seal,31/10/2023 10:34:11,t2052,,,2012.0,ExtendedExample
2052.0,e2053,UnloadSS,31/10/2023 10:34:12,t2053,,x,2012.0,ExtendedExample
2053.0,e2054,UnloadAL,,t2054,,,2012.0,ExtendedExample
2054.0,,LoadAL,,t2055,,,3465.0,ExtendedExample
2055.0,e2056,LoadFS,31/10/2023 10:34:15,t2056,,x,3465.0,ExtendedExample
2056.0,e2057,Open,31/10/2023 10:34:16,t2057,,,3465.0,
2057.0,,,,t2058,,,3465.0,ExtendedExample
2058.0,e2059,UnloadFS,31/10/2023 10:34:18,t2059,,x,3465.0,ExtendedExample
,e2060,,31/10/2023 10:34:19,t2060,,x,3465.0,ExtendedExample
2060.0,e2061,,,t2061,,,,ExtendedExample
2061.0,e2062,Seal,31/10/2023 10:34:21,t2062,b238,,3465.0,
2062.0,e2063,UnloadSS,31/10/2023 10:34:22,t2063,,x,,ExtendedExample
2063.0,e2064,LoadFS,31/10/2023 10:34:23,t2064,,z,3465.0,ExtendedExample
2064.0,e2065,Open,,t2065,,,,
2065.0,e2066,Fill,31/10/2023 10:34:25,,,,,
2066.0,e2067,UnloadFS,31/10/2023 10:34:26,,,z,3465.0,ExtendedExample
2067.0,e2068,LoadSS,31/10/2023 10:34:27,t2068,,z,3465.0,ExtendedExample
2068.0,e2069,Close,,,,,3465.0,
2069.0,e2070,Seal,31/10/2023 10:34:29,t2070,b239,,3465.0,ExtendedExample
2070.0,e2071,UnloadSS,,t2071,,z,3465.0,
2071.0,e2072,LoadFS,31/10/2023 10:34:31,t2072,,y,,ExtendedExample
2072.0,e2073,,31/10/2023 10:34:32,t2073,,,3465.0,ExtendedExample
2073.0,e2074,,31/10/2023 10:34:33,t2074,,,3465.0,
2074.0,e2075,UnloadFS,,t2075,,y,3465.0,ExtendedExample
,e2076,LoadSS,,t2076,,y,3465.0,ExtendedExample
2076.0,e2077,Close,31/10/2023 10:34:36,t2077,,,3465.0,ExtendedExample
2077.0,e2078,Seal,31/10/2023 10:34:37,,b240,,3465.0,ExtendedExample
2078.0,,UnloadSS,,t2079,,,3465.0,
2079.0,e2080,,,,,,3465.0,ExtendedExample
2080.0,e2081,LoadAL,31/10/2023 10:34:40,t2081,,,,
2081.0,e2082,,31/10/2023 10:34:41,,,z,3012.0,ExtendedExample
2082.0,e2083,Open,31/10/2023 10:34:42,t2083,,,3012.0,
,e2084,Fill,31/10/2023 10:34:43,t2084,,,3012.0,ExtendedExample
,e2085,UnloadFS,,t2085,,z,3012.0,ExtendedExample
2085.0,e2086,,31/10/2023 10:34:45,t2086,,z,3012.0,ExtendedExample
2086.0,e2087,,31/10/2023 10:34:46,t2087,,,3012.0,
2087.0,,,31/10/2023 10:34:47,t2088,b241,,,
2088.0,e2089,UnloadSS,,t2089,,z,3012.0,ExtendedExample
2089.0,,LoadFS,31/10/2023 10:34:49,t2090,,y,3012.0,
2090.0,e2091,Open,31/10/2023 10:34:50,t2091,,,3012.0,ExtendedExample
,e2092,Fill,31/10/2023 10:34:51,,,,3012.0,ExtendedExample
2092.0,e2093,UnloadFS,,t2093,,y,3012.0,ExtendedExample
2093.0,,LoadSS,,,,y,,ExtendedExample
,e2095,Close,31/10/2023 10:34:54,t2095,,,3012.0,ExtendedExample
,,Seal,31/10/2023 10:34:55,,b242,,3012.0,ExtendedExample
2096.0,e2097,UnloadSS,31/10/2023 10:34:56,,,,3012.0,ExtendedExample
2097.0,e2098,LoadFS,31/10/2023 10:34:57,t2098,,x,3012.0,ExtendedExample
,e2099,Open,31/10/2023 10:34:58,t2099,,,3012.0,ExtendedExample
2099.0,e2100,Fill,31/10/2023 10:34:59,t2100,,,3012.0,ExtendedExample
,e2101,,,t2101,,,,
,e2102,LoadSS,31/10/2023 10:35:01,t2102,,x,3012.0,ExtendedExample
,e2103,Close,,t2103,,,3012.0,ExtendedExample
2103.0,e2104,,31/10/2023 10:35:03,t2104,b243,,3012.0,ExtendedExample
2104.0,e2105,UnloadSS,,t2105,,x,3012.0,ExtendedExample
2105.0,,UnloadAL,,t2106,,,3012.0,ExtendedExample
,e2107,LoadAL,31/10/2023 10:35:06,t2107,,,,
2107.0,,LoadFS,31/10/2023 10:35:07,t2108,,y,8465.0,ExtendedExample
,e2109,,31/10/2023 10:35:08,,,,8465.0,ExtendedExample
2109.0,e2110,Fill,31/10/2023 10:35:09,t2110,,,8465.0,
2110.0,e2111,,31/10/2023 10:35:10,t2111,,,8465.0,ExtendedExample
,e2112,LoadSS,31/10/2023 10:35:11,t2112,,y,,ExtendedExample
,,Close,31/10/2023 10:35:12,t2113,,,8465.0,ExtendedExample
2113.0,e2114,Seal,,t2114,b244,,8465.0,ExtendedExample
,e2115,UnloadSS,31/10/2023 10:35:14,t2115,,y,,ExtendedExample
2115.0,e2116,LoadFS,31/10/2023 10:35:15,t2116,,z,8465.0,
2116.0,e2117,Open,,t2117,,,8465.0,
2117.0,e2118,Fill,31/10/2023 10:35:17,,,,8465.0,
2118.0,e2119,,31/10/2023 10:35:18,,,z,8465.0,ExtendedExample
2119.0,e2120,LoadSS,31/10/2023 10:35:19,t2120,,z,8465.0,
,e2121,,31/10/2023 10:35:20,t2121,,,8465.0,
2121.0,e2122,,31/10/2023 10:35:21,t2122,b245,,8465.0,ExtendedExample
2122.0,,UnloadSS,,t2123,,z,8465.0,ExtendedExample
2123.0,e2124,LoadFS,31/10/2023 10:35:23,,,x,8465.0,ExtendedExample
2124.0,e2125,Open,31/10/2023 10:35:24,t2125,,,,ExtendedExample
,e2126,Fill,31/10/2023 10:35:25,t2126,,,8465.0,ExtendedExample
2126.0,e2127,UnloadFS,31/10/2023 10:35:26,t2127,,x,8465.0,
2127.0,e2128,,,,,,8465.0,ExtendedExample
2128.0,e2129,,31/10/2023 10:35:28,,,,8465.0,ExtendedExample
2129.0,,Seal,31/10/2023 10:35:29,t2130,b246,,8465.0,ExtendedExample
2130.0,e2131,,31/10/2023 10:35:30,t2131,,x,8465.0,ExtendedExample
,e2132,UnloadAL,31/10/2023 10:35:31,t2132,,,,ExtendedExample
,e2133,,31/10/2023 10:35:32,t2133,,,7465.0,ExtendedExample
2133.0,e2134,LoadFS,31/10/2023 10:35:33,t2134,,x,7465.0,
2134.0,e2135,Open,31/10/2023 10:35:34,t2135,,,7465.0,ExtendedExample
2135.0,e2136,,31/10/2023 10:35:35,t2136,,,,
2136.0,e2137,UnloadFS,31/10/2023 10:35:36,t2137,,x,,ExtendedExample
2137.0,,,31/10/2023 10:35:37,t2138,,x,7465.0,ExtendedExample
2138.0,,Close,31/10/2023 10:35:38,t2139,,,,ExtendedExample
,e2140,Seal,31/10/2023 10:35:39,t2140,b247,,7465.0,ExtendedExample
2140.0,e2141,UnloadSS,31/10/2023 10:35:40,t2141,,x,7465.0,ExtendedExample
2141.0,,LoadFS,31/10/2023 10:35:41,t2142,,,,ExtendedExample
,e2143,Open,31/10/2023 10:35:42,t2143,,,7465.0,ExtendedExample
2143.0,,,31/10/2023 10:35:43,t2144,,,7465.0,
2144.0,e2145,UnloadFS,31/10/2023 10:35:44,t2145,,,,ExtendedExample
,e2146,,31/10/2023 10:35:45,t2146,,z,,ExtendedExample
2146.0,,,31/10/2023 10:35:46,,,,7465.0,ExtendedExample
2147.0,e2148,,31/10/2023 10:35:47,t2148,b248,,7465.0,
2148.0,e2149,UnloadSS,31/10/2023 10:35:48,t2149,,z,7465.0,ExtendedExample
2149.0,e2150,,31/10/2023 10:35:49,t2150,,y,7465.0,ExtendedExample
2150.0,,,31/10/2023 10:35:50,t2151,,,,ExtendedExample
2151.0,e2152,Fill,31/10/2023 10:35:51,t2152,,,7465.0,ExtendedExample
2152.0,,,31/10/2023 10:35:52,,,y,7465.0,ExtendedExample
2153.0,e2154,LoadSS,31/10/2023 10:35:53,t2154,,,7465.0,ExtendedExample
2154.0,e2155,Close,31/10/2023 10:35:54,t2155,,,7465.0,
2155.0,e2156,,31/10/2023 10:35:55,,b249,,7465.0,
2156.0,e2157,UnloadSS,31/10/2023 10:35:56,t2157,,y,7465.0,ExtendedExample
2157.0,e2158,UnloadAL,31/10/2023 10:35:57,t2158,,,7465.0,ExtendedExample
2158.0,e2159,LoadAL,31/10/2023 10:35:58,t2159,,,8012.0,ExtendedExample
2159.0,e2160,,31/10/2023 10:35:59,t2160,,y,8012.0,ExtendedExample
2160.0,,Open,,t2161,,,8012.0,ExtendedExample
2161.0,e2162,Fill,,t2162,,,8012.0,ExtendedExample
,e2163,UnloadFS,31/10/2023 10:36:02,t2163,,,8012.0,ExtendedExample
