idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
1584.0,e1585,UnloadSS,31/10/2023 10:26:24,t1585,,x,2465.0,ExtendedExample
1585.0,e1586,UnloadAL,31/10/2023 10:26:25,t1586,,,,ExtendedExample
1586.0,e1587,LoadAL,31/10/2023 10:26:26,t1587,,,7465.0,ExtendedExample
1587.0,e1588,LoadFS,31/10/2023 10:26:27,t1588,,,7465.0,ExtendedExample
1588.0,e1589,Open,31/10/2023 10:26:28,t1589,,,7465.0,ExtendedExample
1589.0,e1590,Fill,31/10/2023 10:26:29,t1590,,,7465.0,ExtendedExample
1590.0,e1591,UnloadFS,31/10/2023 10:26:30,t1591,,z,7465.0,ExtendedExample
1591.0,e1592,LoadSS,31/10/2023 10:26:31,t1592,,,7465.0,ExtendedExample
1592.0,e1593,Close,31/10/2023 10:26:32,t1593,,,7465.0,ExtendedExample
1593.0,e1594,Seal,31/10/2023 10:26:33,t1594,b184,,7465.0,ExtendedExample
1594.0,e1595,UnloadSS,31/10/2023 10:26:34,t1595,,z,7465.0,ExtendedExample
1595.0,e1596,LoadFS,31/10/2023 10:26:35,t1596,,y,7465.0,ExtendedExample
1596.0,e1597,Open,31/10/2023 10:26:36,t1597,,,7465.0,
1597.0,e1598,Fill,31/10/2023 10:26:37,t1598,,,7465.0,ExtendedExample
1598.0,e1599,UnloadFS,31/10/2023 10:26:38,t1599,,y,7465.0,ExtendedExample
1599.0,e1600,LoadSS,31/10/2023 10:26:39,t1600,,y,7465.0,ExtendedExample
1600.0,e1601,Close,31/10/2023 10:26:40,t1601,,,7465.0,ExtendedExample
1601.0,e1602,Seal,31/10/2023 10:26:41,t1602,b185,,7465.0,ExtendedExample
1602.0,e1603,UnloadSS,31/10/2023 10:26:42,t1603,,y,7465.0,ExtendedExample
1603.0,e1604,LoadFS,31/10/2023 10:26:43,t1604,,x,7465.0,ExtendedExample
1604.0,e1605,Open,31/10/2023 10:26:44,t1605,,,7465.0,ExtendedExample
1605.0,e1606,Fill,31/10/2023 10:26:45,t1606,,,7465.0,ExtendedExample
1606.0,e1607,UnloadFS,31/10/2023 10:26:46,t1607,,x,7465.0,ExtendedExample
,e1608,LoadSS,31/10/2023 10:26:47,t1608,,x,7465.0,ExtendedExample
,e1609,Close,31/10/2023 10:26:48,t1609,,,7465.0,ExtendedExample
1609.0,e1610,Seal,31/10/2023 10:26:49,t1610,b186,,7465.0,ExtendedExample
1610.0,e1611,UnloadSS,,t1611,,x,7465.0,ExtendedExample
1611.0,e1612,UnloadAL,31/10/2023 10:26:51,t1612,,,7465.0,ExtendedExample
1612.0,e1613,,31/10/2023 10:26:52,t1613,,,8012.0,ExtendedExample
1613.0,e1614,LoadFS,,t1614,,z,8012.0,ExtendedExample
1614.0,e1615,Open,31/10/2023 10:26:54,t1615,,,8012.0,ExtendedExample
1615.0,e1616,Fill,31/10/2023 10:26:55,t1616,,,8012.0,ExtendedExample
1616.0,e1617,UnloadFS,31/10/2023 10:26:56,t1617,,z,,ExtendedExample
1617.0,e1618,LoadSS,31/10/2023 10:26:57,t1618,,z,8012.0,ExtendedExample
1618.0,e1619,Close,31/10/2023 10:26:58,t1619,,,,ExtendedExample
1619.0,,Seal,31/10/2023 10:26:59,,b187,,8012.0,ExtendedExample
1620.0,e1621,,31/10/2023 10:27:00,,,z,8012.0,ExtendedExample
1621.0,e1622,LoadFS,31/10/2023 10:27:01,,,x,8012.0,ExtendedExample
1622.0,e1623,Open,31/10/2023 10:27:02,t1623,,,8012.0,ExtendedExample
1623.0,e1624,Fill,31/10/2023 10:27:03,t1624,,,,ExtendedExample
1624.0,e1625,UnloadFS,31/10/2023 10:27:04,t1625,,x,8012.0,
1625.0,e1626,LoadSS,31/10/2023 10:27:05,t1626,,x,8012.0,ExtendedExample
1626.0,e1627,Close,31/10/2023 10:27:06,t1627,,,8012.0,ExtendedExample
1627.0,e1628,Seal,31/10/2023 10:27:07,t1628,b188,,8012.0,ExtendedExample
1628.0,e1629,UnloadSS,31/10/2023 10:27:08,t1629,,x,8012.0,ExtendedExample
1629.0,e1630,LoadFS,31/10/2023 10:27:09,t1630,,y,8012.0,ExtendedExample
1630.0,e1631,Open,31/10/2023 10:27:10,t1631,,,8012.0,ExtendedExample
1631.0,e1632,Fill,31/10/2023 10:27:11,t1632,,,,ExtendedExample
1632.0,e1633,UnloadFS,31/10/2023 10:27:12,t1633,,y,8012.0,ExtendedExample
1633.0,e1634,LoadSS,31/10/2023 10:27:13,t1634,,y,8012.0,ExtendedExample
1634.0,e1635,Close,31/10/2023 10:27:14,t1635,,,8012.0,ExtendedExample
1635.0,e1636,Seal,31/10/2023 10:27:15,t1636,b189,,8012.0,ExtendedExample
1636.0,e1637,UnloadSS,31/10/2023 10:27:16,t1637,,y,8012.0,ExtendedExample
1637.0,e1638,UnloadAL,31/10/2023 10:27:17,t1638,,,8012.0,ExtendedExample
1638.0,,LoadAL,31/10/2023 10:27:18,t1639,,,9012.0,ExtendedExample
1639.0,e1640,LoadFS,31/10/2023 10:27:19,t1640,,x,9012.0,ExtendedExample
1640.0,e1641,Open,31/10/2023 10:27:20,t1641,,,9012.0,
1641.0,e1642,Fill,31/10/2023 10:27:21,t1642,,,9012.0,ExtendedExample
1642.0,,UnloadFS,31/10/2023 10:27:22,t1643,,x,9012.0,ExtendedExample
1643.0,e1644,LoadSS,31/10/2023 10:27:23,t1644,,x,9012.0,ExtendedExample
1644.0,e1645,Close,31/10/2023 10:27:24,t1645,,,9012.0,ExtendedExample
1645.0,e1646,Seal,31/10/2023 10:27:25,t1646,b190,,9012.0,ExtendedExample
1646.0,,UnloadSS,31/10/2023 10:27:26,t1647,,x,9012.0,ExtendedExample
1647.0,e1648,LoadFS,31/10/2023 10:27:27,,,z,9012.0,ExtendedExample
1648.0,e1649,Open,31/10/2023 10:27:28,t1649,,,9012.0,ExtendedExample
1649.0,e1650,,31/10/2023 10:27:29,t1650,,,9012.0,ExtendedExample
,e1651,UnloadFS,31/10/2023 10:27:30,t1651,,z,9012.0,ExtendedExample
1651.0,e1652,LoadSS,31/10/2023 10:27:31,t1652,,z,9012.0,ExtendedExample
1652.0,e1653,Close,31/10/2023 10:27:32,t1653,,,9012.0,ExtendedExample
1653.0,e1654,,31/10/2023 10:27:33,t1654,b191,,9012.0,ExtendedExample
1654.0,e1655,UnloadSS,31/10/2023 10:27:34,t1655,,z,9012.0,
1655.0,e1656,LoadFS,31/10/2023 10:27:35,t1656,,y,9012.0,ExtendedExample
1656.0,e1657,Open,31/10/2023 10:27:36,t1657,,,9012.0,ExtendedExample
1657.0,e1658,Fill,31/10/2023 10:27:37,t1658,,,9012.0,ExtendedExample
,e1659,UnloadFS,31/10/2023 10:27:38,t1659,,y,9012.0,ExtendedExample
1659.0,e1660,LoadSS,31/10/2023 10:27:39,t1660,,y,9012.0,ExtendedExample
,e1661,Close,,t1661,,,9012.0,ExtendedExample
1661.0,e1662,Seal,31/10/2023 10:27:41,t1662,b192,,9012.0,ExtendedExample
1662.0,e1663,UnloadSS,31/10/2023 10:27:42,t1663,,y,9012.0,ExtendedExample
1663.0,e1664,UnloadAL,31/10/2023 10:27:43,t1664,,,9012.0,ExtendedExample
1664.0,,LoadAL,31/10/2023 10:27:44,t1665,,,2465.0,ExtendedExample
1665.0,e1666,LoadFS,31/10/2023 10:27:45,t1666,,x,2465.0,ExtendedExample
1666.0,e1667,Open,31/10/2023 10:27:46,t1667,,,2465.0,ExtendedExample
1667.0,e1668,Fill,31/10/2023 10:27:47,t1668,,,2465.0,ExtendedExample
1668.0,e1669,UnloadFS,31/10/2023 10:27:48,t1669,,x,2465.0,ExtendedExample
1669.0,e1670,LoadSS,31/10/2023 10:27:49,t1670,,x,2465.0,ExtendedExample
1670.0,e1671,Close,31/10/2023 10:27:50,t1671,,,2465.0,ExtendedExample
1671.0,e1672,Seal,31/10/2023 10:27:51,t1672,b193,,2465.0,ExtendedExample
1672.0,e1673,UnloadSS,31/10/2023 10:27:52,t1673,,x,2465.0,ExtendedExample
1673.0,e1674,LoadFS,31/10/2023 10:27:53,t1674,,,,ExtendedExample
1674.0,e1675,Open,31/10/2023 10:27:54,t1675,,,2465.0,ExtendedExample
1675.0,,,31/10/2023 10:27:55,t1676,,,2465.0,ExtendedExample
1676.0,e1677,UnloadFS,31/10/2023 10:27:56,t1677,,y,2465.0,ExtendedExample
1677.0,e1678,LoadSS,31/10/2023 10:27:57,t1678,,y,2465.0,ExtendedExample
1678.0,e1679,Close,31/10/2023 10:27:58,t1679,,,2465.0,ExtendedExample
1679.0,e1680,Seal,31/10/2023 10:27:59,t1680,b194,,2465.0,
1680.0,e1681,UnloadSS,31/10/2023 10:28:00,t1681,,y,2465.0,ExtendedExample
1681.0,e1682,LoadFS,31/10/2023 10:28:01,t1682,,z,2465.0,ExtendedExample
1682.0,e1683,Open,31/10/2023 10:28:02,t1683,,,2465.0,ExtendedExample
1683.0,e1684,Fill,31/10/2023 10:28:03,t1684,,,2465.0,ExtendedExample
1684.0,e1685,UnloadFS,31/10/2023 10:28:04,t1685,,z,2465.0,ExtendedExample
1685.0,e1686,LoadSS,31/10/2023 10:28:05,t1686,,z,2465.0,ExtendedExample
1686.0,e1687,Close,31/10/2023 10:28:06,t1687,,,2465.0,ExtendedExample
1687.0,e1688,Seal,31/10/2023 10:28:07,t1688,b195,,2465.0,ExtendedExample
1688.0,e1689,UnloadSS,31/10/2023 10:28:08,t1689,,z,2465.0,ExtendedExample
,e1690,UnloadAL,31/10/2023 10:28:09,t1690,,,2465.0,ExtendedExample
1690.0,e1691,LoadAL,31/10/2023 10:28:10,t1691,,,8465.0,ExtendedExample
1691.0,,LoadFS,31/10/2023 10:28:11,t1692,,z,8465.0,
1692.0,e1693,Open,31/10/2023 10:28:12,t1693,,,8465.0,ExtendedExample
1693.0,e1694,Fill,31/10/2023 10:28:13,t1694,,,8465.0,ExtendedExample
1694.0,e1695,UnloadFS,31/10/2023 10:28:14,t1695,,z,8465.0,ExtendedExample
1695.0,e1696,LoadSS,31/10/2023 10:28:15,t1696,,z,8465.0,ExtendedExample
1696.0,e1697,Close,31/10/2023 10:28:16,t1697,,,8465.0,ExtendedExample
1697.0,e1698,Seal,31/10/2023 10:28:17,t1698,b196,,8465.0,ExtendedExample
1698.0,e1699,UnloadSS,31/10/2023 10:28:18,t1699,,z,8465.0,ExtendedExample
1699.0,,LoadFS,31/10/2023 10:28:19,t1700,,x,8465.0,ExtendedExample
1700.0,e1701,Open,31/10/2023 10:28:20,t1701,,,8465.0,ExtendedExample
1701.0,e1702,Fill,31/10/2023 10:28:21,t1702,,,8465.0,ExtendedExample
1702.0,e1703,UnloadFS,31/10/2023 10:28:22,t1703,,x,8465.0,ExtendedExample
1703.0,e1704,LoadSS,31/10/2023 10:28:23,t1704,,x,8465.0,ExtendedExample
1704.0,e1705,Close,31/10/2023 10:28:24,t1705,,,8465.0,ExtendedExample
1705.0,,Seal,31/10/2023 10:28:25,t1706,b197,,8465.0,ExtendedExample
,e1707,UnloadSS,31/10/2023 10:28:26,t1707,,x,8465.0,ExtendedExample
1707.0,e1708,LoadFS,31/10/2023 10:28:27,t1708,,y,8465.0,ExtendedExample
1708.0,e1709,Open,31/10/2023 10:28:28,t1709,,,8465.0,ExtendedExample
1709.0,e1710,Fill,31/10/2023 10:28:29,t1710,,,8465.0,ExtendedExample
1710.0,,UnloadFS,31/10/2023 10:28:30,t1711,,y,8465.0,ExtendedExample
1711.0,e1712,LoadSS,31/10/2023 10:28:31,t1712,,y,8465.0,ExtendedExample
1712.0,e1713,Close,31/10/2023 10:28:32,t1713,,,8465.0,ExtendedExample
1713.0,e1714,Seal,31/10/2023 10:28:33,,b198,,8465.0,ExtendedExample
1714.0,e1715,UnloadSS,31/10/2023 10:28:34,t1715,,y,8465.0,ExtendedExample
1715.0,e1716,UnloadAL,31/10/2023 10:28:35,t1716,,,8465.0,ExtendedExample
1716.0,e1717,LoadAL,31/10/2023 10:28:36,t1717,,,2465.0,ExtendedExample
1717.0,e1718,LoadFS,31/10/2023 10:28:37,t1718,,y,2465.0,ExtendedExample
1718.0,e1719,Open,31/10/2023 10:28:38,,,,2465.0,ExtendedExample
1719.0,e1720,Fill,31/10/2023 10:28:39,t1720,,,2465.0,ExtendedExample
1720.0,e1721,UnloadFS,31/10/2023 10:28:40,t1721,,y,2465.0,ExtendedExample
1721.0,e1722,LoadSS,31/10/2023 10:28:41,t1722,,y,2465.0,ExtendedExample
1722.0,e1723,,31/10/2023 10:28:42,t1723,,,2465.0,ExtendedExample
1723.0,e1724,Seal,31/10/2023 10:28:43,t1724,b199,,2465.0,ExtendedExample
1724.0,e1725,UnloadSS,31/10/2023 10:28:44,t1725,,y,2465.0,ExtendedExample
1725.0,e1726,LoadFS,31/10/2023 10:28:45,t1726,,z,2465.0,ExtendedExample
1726.0,e1727,Open,31/10/2023 10:28:46,t1727,,,2465.0,ExtendedExample
1727.0,e1728,Fill,31/10/2023 10:28:47,t1728,,,,ExtendedExample
,e1729,UnloadFS,31/10/2023 10:28:48,t1729,,z,2465.0,ExtendedExample
1729.0,e1730,LoadSS,31/10/2023 10:28:49,t1730,,,2465.0,ExtendedExample
1730.0,e1731,Close,31/10/2023 10:28:50,t1731,,,2465.0,ExtendedExample
1731.0,e1732,Seal,31/10/2023 10:28:51,t1732,b200,,2465.0,ExtendedExample
1732.0,e1733,UnloadSS,31/10/2023 10:28:52,t1733,,z,2465.0,ExtendedExample
1733.0,,LoadFS,31/10/2023 10:28:53,t1734,,x,2465.0,ExtendedExample
1734.0,e1735,Open,31/10/2023 10:28:54,t1735,,,2465.0,ExtendedExample
1735.0,e1736,Fill,,t1736,,,2465.0,ExtendedExample
1736.0,e1737,UnloadFS,31/10/2023 10:28:56,t1737,,x,,ExtendedExample
,e1738,LoadSS,31/10/2023 10:28:57,t1738,,x,2465.0,ExtendedExample
1738.0,e1739,Close,31/10/2023 10:28:58,t1739,,,2465.0,ExtendedExample
1739.0,e1740,Seal,31/10/2023 10:28:59,t1740,b201,,,ExtendedExample
1740.0,e1741,UnloadSS,31/10/2023 10:29:00,t1741,,x,2465.0,ExtendedExample
1741.0,e1742,UnloadAL,31/10/2023 10:29:01,t1742,,,2465.0,ExtendedExample
,e1743,LoadAL,31/10/2023 10:29:02,t1743,,,,ExtendedExample
1743.0,e1744,LoadFS,31/10/2023 10:29:03,t1744,,x,8012.0,ExtendedExample
1744.0,e1745,Open,31/10/2023 10:29:04,t1745,,,8012.0,ExtendedExample
,e1746,Fill,31/10/2023 10:29:05,t1746,,,,ExtendedExample
1746.0,e1747,UnloadFS,31/10/2023 10:29:06,t1747,,x,8012.0,ExtendedExample
1747.0,e1748,LoadSS,31/10/2023 10:29:07,t1748,,x,8012.0,ExtendedExample
1748.0,e1749,,31/10/2023 10:29:08,t1749,,,8012.0,ExtendedExample
1749.0,e1750,Seal,31/10/2023 10:29:09,t1750,b202,,8012.0,ExtendedExample
1750.0,e1751,UnloadSS,31/10/2023 10:29:10,t1751,,x,8012.0,ExtendedExample
1751.0,,LoadFS,31/10/2023 10:29:11,t1752,,y,8012.0,ExtendedExample
1752.0,e1753,Open,31/10/2023 10:29:12,t1753,,,8012.0,ExtendedExample
,e1754,Fill,31/10/2023 10:29:13,t1754,,,8012.0,ExtendedExample
1754.0,e1755,UnloadFS,31/10/2023 10:29:14,t1755,,y,,ExtendedExample
1755.0,e1756,LoadSS,31/10/2023 10:29:15,t1756,,y,8012.0,
1756.0,e1757,Close,31/10/2023 10:29:16,t1757,,,8012.0,ExtendedExample
1757.0,e1758,Seal,31/10/2023 10:29:17,t1758,b203,,8012.0,ExtendedExample
1758.0,e1759,UnloadSS,,t1759,,y,8012.0,ExtendedExample
1759.0,e1760,LoadFS,31/10/2023 10:29:19,t1760,,z,8012.0,ExtendedExample
1760.0,e1761,Open,31/10/2023 10:29:20,t1761,,,8012.0,ExtendedExample
1761.0,e1762,,31/10/2023 10:29:21,t1762,,,8012.0,ExtendedExample
1762.0,e1763,UnloadFS,31/10/2023 10:29:22,t1763,,z,8012.0,ExtendedExample
1763.0,e1764,LoadSS,31/10/2023 10:29:23,t1764,,z,8012.0,ExtendedExample
1764.0,e1765,Close,31/10/2023 10:29:24,t1765,,,8012.0,ExtendedExample
1765.0,e1766,Seal,31/10/2023 10:29:25,t1766,b204,,8012.0,ExtendedExample
1766.0,e1767,UnloadSS,31/10/2023 10:29:26,t1767,,z,8012.0,ExtendedExample
1767.0,e1768,UnloadAL,31/10/2023 10:29:27,t1768,,,,ExtendedExample
1768.0,e1769,LoadAL,31/10/2023 10:29:28,t1769,,,9465.0,ExtendedExample
1769.0,e1770,LoadFS,31/10/2023 10:29:29,t1770,,z,9465.0,ExtendedExample
1770.0,e1771,Open,31/10/2023 10:29:30,t1771,,,9465.0,ExtendedExample
1771.0,e1772,Fill,31/10/2023 10:29:31,t1772,,,9465.0,ExtendedExample
1772.0,e1773,UnloadFS,31/10/2023 10:29:32,t1773,,z,9465.0,ExtendedExample
1773.0,e1774,LoadSS,31/10/2023 10:29:33,t1774,,z,9465.0,
1774.0,,Close,31/10/2023 10:29:34,t1775,,,9465.0,ExtendedExample
1775.0,e1776,Seal,31/10/2023 10:29:35,t1776,b205,,9465.0,ExtendedExample
1776.0,e1777,UnloadSS,31/10/2023 10:29:36,t1777,,z,9465.0,ExtendedExample
1777.0,e1778,LoadFS,31/10/2023 10:29:37,t1778,,y,9465.0,ExtendedExample
1778.0,e1779,Open,31/10/2023 10:29:38,t1779,,,9465.0,ExtendedExample
1779.0,e1780,Fill,31/10/2023 10:29:39,t1780,,,9465.0,ExtendedExample
1780.0,e1781,UnloadFS,31/10/2023 10:29:40,t1781,,y,9465.0,ExtendedExample
1781.0,e1782,LoadSS,31/10/2023 10:29:41,t1782,,y,9465.0,ExtendedExample
1782.0,e1783,Close,31/10/2023 10:29:42,t1783,,,9465.0,ExtendedExample
1783.0,e1784,Seal,31/10/2023 10:29:43,t1784,b206,,,ExtendedExample
1784.0,e1785,,31/10/2023 10:29:44,t1785,,y,9465.0,ExtendedExample
1785.0,e1786,LoadFS,,t1786,,x,9465.0,ExtendedExample
1786.0,e1787,Open,31/10/2023 10:29:46,t1787,,,9465.0,ExtendedExample
1787.0,,Fill,31/10/2023 10:29:47,t1788,,,9465.0,
1788.0,e1789,UnloadFS,31/10/2023 10:29:48,t1789,,x,9465.0,ExtendedExample
1789.0,e1790,LoadSS,31/10/2023 10:29:49,t1790,,x,9465.0,ExtendedExample
1790.0,e1791,Close,31/10/2023 10:29:50,,,,9465.0,ExtendedExample
1791.0,e1792,Seal,31/10/2023 10:29:51,t1792,b207,,9465.0,ExtendedExample
1792.0,e1793,UnloadSS,31/10/2023 10:29:52,t1793,,x,9465.0,ExtendedExample
1793.0,e1794,UnloadAL,31/10/2023 10:29:53,t1794,,,9465.0,ExtendedExample
1794.0,,LoadAL,31/10/2023 10:29:54,t1795,,,2465.0,ExtendedExample
1795.0,e1796,LoadFS,,t1796,,y,2465.0,ExtendedExample
1796.0,e1797,Open,31/10/2023 10:29:56,t1797,,,2465.0,ExtendedExample
1797.0,e1798,Fill,31/10/2023 10:29:57,t1798,,,2465.0,ExtendedExample
1798.0,e1799,UnloadFS,31/10/2023 10:29:58,t1799,,,2465.0,ExtendedExample
1799.0,e1800,LoadSS,31/10/2023 10:29:59,t1800,,y,2465.0,ExtendedExample
1800.0,e1801,Close,31/10/2023 10:30:00,,,,2465.0,ExtendedExample
1801.0,e1802,Seal,31/10/2023 10:30:01,t1802,b208,,2465.0,ExtendedExample
1802.0,e1803,UnloadSS,31/10/2023 10:30:02,t1803,,y,2465.0,ExtendedExample
1803.0,e1804,LoadFS,31/10/2023 10:30:03,t1804,,x,2465.0,
1804.0,e1805,Open,31/10/2023 10:30:04,t1805,,,2465.0,ExtendedExample
1805.0,,Fill,31/10/2023 10:30:05,t1806,,,2465.0,ExtendedExample
1806.0,e1807,UnloadFS,,t1807,,x,2465.0,ExtendedExample
1807.0,e1808,,31/10/2023 10:30:07,t1808,,x,2465.0,ExtendedExample
1808.0,e1809,Close,31/10/2023 10:30:08,t1809,,,2465.0,ExtendedExample
1809.0,e1810,Seal,31/10/2023 10:30:09,t1810,b209,,,ExtendedExample
1810.0,,UnloadSS,31/10/2023 10:30:10,t1811,,x,2465.0,ExtendedExample
1811.0,e1812,LoadFS,31/10/2023 10:30:11,t1812,,z,2465.0,ExtendedExample
1812.0,e1813,Open,31/10/2023 10:30:12,t1813,,,2465.0,ExtendedExample
1813.0,e1814,Fill,31/10/2023 10:30:13,t1814,,,2465.0,ExtendedExample
1814.0,e1815,UnloadFS,31/10/2023 10:30:14,t1815,,,2465.0,ExtendedExample
1815.0,e1816,LoadSS,31/10/2023 10:30:15,t1816,,z,2465.0,ExtendedExample
1816.0,e1817,Close,31/10/2023 10:30:16,t1817,,,2465.0,ExtendedExample
1817.0,e1818,Seal,31/10/2023 10:30:17,t1818,b210,,2465.0,ExtendedExample
1818.0,e1819,,31/10/2023 10:30:18,t1819,,z,2465.0,ExtendedExample
1819.0,e1820,UnloadAL,31/10/2023 10:30:19,t1820,,,2465.0,ExtendedExample
1820.0,e1821,LoadAL,31/10/2023 10:30:20,t1821,,,2465.0,ExtendedExample
1821.0,e1822,LoadFS,31/10/2023 10:30:21,t1822,,y,2465.0,ExtendedExample
1822.0,e1823,Open,31/10/2023 10:30:22,t1823,,,2465.0,ExtendedExample
1823.0,e1824,Fill,,t1824,,,2465.0,
1824.0,,UnloadFS,31/10/2023 10:30:24,t1825,,y,2465.0,ExtendedExample
1825.0,e1826,LoadSS,31/10/2023 10:30:25,t1826,,y,2465.0,ExtendedExample
,,Close,31/10/2023 10:30:26,,,,2465.0,ExtendedExample
1827.0,e1828,Seal,31/10/2023 10:30:27,,b211,,2465.0,ExtendedExample
1828.0,e1829,UnloadSS,31/10/2023 10:30:28,t1829,,y,2465.0,ExtendedExample
1829.0,e1830,LoadFS,31/10/2023 10:30:29,t1830,,x,2465.0,ExtendedExample
1830.0,e1831,Open,,t1831,,,2465.0,ExtendedExample
1831.0,e1832,Fill,31/10/2023 10:30:31,t1832,,,2465.0,ExtendedExample
1832.0,e1833,UnloadFS,31/10/2023 10:30:32,t1833,,x,2465.0,ExtendedExample
1833.0,e1834,LoadSS,31/10/2023 10:30:33,t1834,,x,2465.0,ExtendedExample
1834.0,e1835,Close,31/10/2023 10:30:34,t1835,,,2465.0,ExtendedExample
1835.0,e1836,Seal,31/10/2023 10:30:35,t1836,b212,,2465.0,ExtendedExample
1836.0,e1837,,31/10/2023 10:30:36,t1837,,x,,ExtendedExample
1837.0,e1838,LoadFS,,t1838,,z,2465.0,ExtendedExample
1838.0,e1839,Open,31/10/2023 10:30:38,t1839,,,2465.0,ExtendedExample
1839.0,e1840,Fill,31/10/2023 10:30:39,t1840,,,2465.0,
1840.0,e1841,UnloadFS,,t1841,,z,2465.0,ExtendedExample
1841.0,e1842,LoadSS,31/10/2023 10:30:41,t1842,,z,2465.0,ExtendedExample
1842.0,e1843,Close,31/10/2023 10:30:42,t1843,,,2465.0,
1843.0,e1844,Seal,31/10/2023 10:30:43,,b213,,2465.0,
1844.0,e1845,UnloadSS,31/10/2023 10:30:44,t1845,,z,,ExtendedExample
1845.0,e1846,UnloadAL,31/10/2023 10:30:45,t1846,,,2465.0,ExtendedExample
1846.0,e1847,LoadAL,31/10/2023 10:30:46,t1847,,,9465.0,ExtendedExample
1847.0,e1848,LoadFS,31/10/2023 10:30:47,t1848,,y,9465.0,ExtendedExample
1848.0,e1849,Open,31/10/2023 10:30:48,t1849,,,9465.0,ExtendedExample
1849.0,e1850,Fill,31/10/2023 10:30:49,,,,9465.0,ExtendedExample
1850.0,e1851,,31/10/2023 10:30:50,t1851,,y,9465.0,ExtendedExample
1851.0,e1852,LoadSS,31/10/2023 10:30:51,,,y,9465.0,ExtendedExample
1852.0,e1853,Close,31/10/2023 10:30:52,t1853,,,9465.0,ExtendedExample
1853.0,e1854,Seal,31/10/2023 10:30:53,t1854,b214,,9465.0,ExtendedExample
1854.0,e1855,UnloadSS,31/10/2023 10:30:54,t1855,,y,9465.0,ExtendedExample
1855.0,e1856,LoadFS,31/10/2023 10:30:55,t1856,,x,9465.0,ExtendedExample
1856.0,e1857,Open,31/10/2023 10:30:56,t1857,,,9465.0,ExtendedExample
1857.0,e1858,Fill,31/10/2023 10:30:57,t1858,,,9465.0,ExtendedExample
1858.0,e1859,UnloadFS,31/10/2023 10:30:58,,,x,9465.0,ExtendedExample
1859.0,e1860,LoadSS,31/10/2023 10:30:59,t1860,,x,9465.0,ExtendedExample
1860.0,e1861,Close,31/10/2023 10:31:00,t1861,,,,ExtendedExample
1861.0,,Seal,31/10/2023 10:31:01,t1862,b215,,9465.0,ExtendedExample
1862.0,e1863,UnloadSS,31/10/2023 10:31:02,t1863,,x,9465.0,ExtendedExample
1863.0,e1864,LoadFS,31/10/2023 10:31:03,t1864,,z,9465.0,ExtendedExample
1864.0,e1865,Open,31/10/2023 10:31:04,t1865,,,9465.0,ExtendedExample
1865.0,e1866,Fill,31/10/2023 10:31:05,t1866,,,,ExtendedExample
1866.0,e1867,UnloadFS,31/10/2023 10:31:06,t1867,,z,9465.0,ExtendedExample
1867.0,e1868,LoadSS,31/10/2023 10:31:07,t1868,,z,,ExtendedExample
1868.0,e1869,Close,31/10/2023 10:31:08,t1869,,,9465.0,ExtendedExample
1869.0,e1870,Seal,31/10/2023 10:31:09,t1870,b216,,9465.0,ExtendedExample
1870.0,e1871,UnloadSS,31/10/2023 10:31:10,t1871,,z,9465.0,ExtendedExample
1871.0,e1872,UnloadAL,31/10/2023 10:31:11,t1872,,,9465.0,ExtendedExample
1872.0,e1873,LoadAL,31/10/2023 10:31:12,t1873,,,8465.0,ExtendedExample
1873.0,e1874,LoadFS,,t1874,,y,,ExtendedExample
1874.0,e1875,Open,31/10/2023 10:31:14,t1875,,,8465.0,ExtendedExample
1875.0,e1876,Fill,31/10/2023 10:31:15,t1876,,,8465.0,ExtendedExample
1876.0,e1877,UnloadFS,31/10/2023 10:31:16,t1877,,y,8465.0,ExtendedExample
1877.0,e1878,LoadSS,31/10/2023 10:31:17,t1878,,y,8465.0,ExtendedExample
1878.0,e1879,Close,31/10/2023 10:31:18,t1879,,,8465.0,ExtendedExample
1879.0,e1880,Seal,31/10/2023 10:31:19,t1880,b217,,8465.0,ExtendedExample
1880.0,e1881,UnloadSS,31/10/2023 10:31:20,t1881,,y,8465.0,ExtendedExample
1881.0,e1882,LoadFS,31/10/2023 10:31:21,t1882,,x,8465.0,ExtendedExample
,e1883,Open,31/10/2023 10:31:22,t1883,,,8465.0,ExtendedExample
1883.0,e1884,Fill,31/10/2023 10:31:23,t1884,,,8465.0,ExtendedExample
1884.0,e1885,UnloadFS,31/10/2023 10:31:24,t1885,,x,8465.0,ExtendedExample
1885.0,e1886,LoadSS,31/10/2023 10:31:25,t1886,,x,8465.0,ExtendedExample
1886.0,e1887,Close,31/10/2023 10:31:26,t1887,,,8465.0,ExtendedExample
1887.0,e1888,Seal,31/10/2023 10:31:27,t1888,b218,,8465.0,ExtendedExample
1888.0,e1889,UnloadSS,31/10/2023 10:31:28,,,x,8465.0,ExtendedExample
1889.0,e1890,LoadFS,31/10/2023 10:31:29,t1890,,z,8465.0,ExtendedExample
1890.0,e1891,Open,,t1891,,,8465.0,ExtendedExample
1891.0,e1892,Fill,31/10/2023 10:31:31,t1892,,,8465.0,ExtendedExample
1892.0,e1893,UnloadFS,31/10/2023 10:31:32,t1893,,z,8465.0,ExtendedExample
1893.0,e1894,LoadSS,31/10/2023 10:31:33,t1894,,z,8465.0,ExtendedExample
